date;state;country;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-04-28;no;Georgia;511.0;508.33333333333337;39.84000000000002;34.55813953488377
2020-04-28;no;Germany;159912.0;160069.6666666667;148.28509181450363;132.96968005952334
2020-04-28;no;Ghana;1671.0;1630.666666666667;26.286501377410477;18.248213125406124
2020-04-28;no;Greece;2566.0;2558.666666666667;103.6326530612245;128.01120448179327
2020-04-28;no;Grenada;19.0;19.0;36.66666666666667;
2020-04-28;no;Guatemala;530.0;539.0;34.66666666666668;27.36842105263163
2020-04-28;no;Guinea;1240.0;1251.3333333333335;9.286885245901644;11.472454090150249
2020-04-28;no;Guinea-Bissau;73.0;117.0;6.6333333333333355;
2020-04-28;no;Haiti;76.0;76.0;75.33333333333336;
2020-04-28;no;Holy See;10.0;9.666666666666668;18.66666666666667;
2020-04-28;no;Honduras;702.0;700.3333333333334;17.688888888888897;21.526881720430122
2020-04-28;no;Hungary;2649.0;2653.0000000000005;34.5950782997763;35.74595842956118
2020-04-28;no;Iceland;1795.0;1794.666666666667;1195.3333333333335;1075.7999999999513
2020-04-28;no;India;31324.0;31279.0;17.213162492719867;17.3717157870688
2020-04-28;no;Indonesia;9511.0;9459.333333333334;29.135135135135144;30.656999442275566
2020-04-28;no;Iran;92584.0;92571.0;87.030274211444;85.3576907131012
2020-04-28;no;Iraq;1928.0;1926.0000000000002;34.537037037037045;32.18965517241381
2020-04-28;no;Ireland;19877.0;19926.0;63.7257452574526;50.87010547608731
2020-04-28;no;Israel;15728.0;15705.666666666668;109.30058479532168;113.7953714981725
2020-04-28;no;Italy;201505.0;201503.33333333337;104.19390774586599;99.1739298536307
2020-04-28;no;Jamaica;364.0;374.66666666666674;51.33333333333334;20.45079365079366
2020-04-28;no;Jordan;449.0;449.66666666666674;448.3333333333335;298.814814814815
2020-04-28;no;Nepal;54.0;54.33333333333334;52.66666666666668;
2020-04-28;no;Zimbabwe;32.0;32.0;63.33333333333336;
2020-04-28;no;New Zealand;1474.0;1474.0;588.6666666666669;802.9090909091243
2020-04-28;no;Spain;210773.0;211051.6666666667;133.34862482743978;123.73368797819631
2020-04-28;no;Sri Lanka;619.0;618.6666666666667;12.013888888888895;12.063157894736849
2020-04-28;no;Sudan;318.0;322.6666666666667;6.83127572016461;6.921810699588479
2020-04-28;no;Suriname;10.0;10.000000000000002;inf;
2020-04-28;no;Sweden;19621.0;19616.333333333336;38.86306489976215;36.870358446018386
2020-04-28;no;Switzerland;29264.0;29278.333333333336;287.32019704433503;244.36033519553325
2020-04-28;no;Syria;43.0;43.00000000000001;inf;
2020-04-28;no;Taiwan*;429.0;429.0000000000001;inf;-3.2165225094773002e+31
2020-04-28;no;Tajikistan;0.0;0.0;;
2020-04-28;no;Tanzania;299.0;359.33333333333337;inf;10.578268876611418
2020-04-28;no;Thailand;2938.0;2938.666666666667;366.2916666666668;313.8928571428598
2020-04-28;no;Timor-Leste;24.0;24.0;inf;
2020-04-28;no;Togo;99.0;102.00000000000003;196.66666666666674;
2020-04-28;no;Trinidad and Tobago;116.0;116.00000000000001;231.33333333333343;346.9999999999977
2020-04-28;no;South Sudan;34.0;24.66666666666667;1.0952380952380958;
2020-04-28;no;Tunisia;975.0;974.0000000000002;74.12820512820514;86.24875621890493
2020-04-28;no;US;1015518.0;1016513.0000000002;42.1988510638298;39.8764507056097
2020-04-28;no;Uganda;79.0;79.66666666666669;inf;
2020-04-28;no;Ukraine;9410.0;9428.333333333334;22.72887767969736;21.3291239147593
2020-04-28;no;United Arab Emirates;11380.0;11382.666666666668;21.059165858389918;20.700561381209628
2020-04-28;no;United Kingdom;167152.0;167390.00000000003;34.4767766811702;35.17010823212843
2020-04-28;no;Uruguay;625.0;625.0;64.94736842105266;69.78616352201274
2020-04-28;no;Uzbekistan;1939.0;1948.3333333333335;54.40000000000002;54.57777777777781
2020-04-28;no;Venezuela;329.0;329.66666666666674;163.8333333333334;163.83333333333343
2020-04-28;no;Vietnam;270.0;270.00000000000006;inf;inf
2020-04-28;no;West Bank and Gaza;343.0;343.0;684.6666666666667;684.8888888889281
2020-04-28;no;Western Sahara;6.0;6.0;inf;
2020-04-28;no;Yemen;1.0;2.666666666666667;inf;
2020-04-28;no;Zambia;95.0;93.33333333333334;25.809523809523814;
2020-04-28;no;Eritrea;39.0;39.00000000000001;inf;
2020-04-28;no;Turkey;114653.0;114834.33333333334;49.67853194782225;47.03772926982366
2020-04-28;no;Netherlands;38416.0;38487.66666666667;133.69060128429658;104.82485875706256
2020-04-28;no;South Africa;4996.0;5046.333333333334;21.237037037037044;20.001853138753763
2020-04-28;no;Slovenia;1408.0;1409.3333333333335;233.6666666666667;200.31746031746036
2020-04-28;no;Nicaragua;13.0;13.000000000000002;inf;
2020-04-28;no;Niger;709.0;707.6666666666667;108.00000000000003;100.1587301587302
2020-04-28;no;Nigeria;1532.0;1532.3333333333335;10.661518661518665;10.37763975155279
2020-04-28;no;North Macedonia;1421.0;1420.666666666667;80.11428571428574;76.48484848484836
2020-04-28;no;Norway;7660.0;7656.333333333334;114.21553884711784;132.51937984496197
2020-04-28;no;Oman;2131.0;2151.3333333333335;30.96741854636593;24.679946879150123
2020-04-28;no;Pakistan;15525.0;15651.333333333336;18.24099378881988;17.370857030790344
2020-04-28;no;Panama;6021.0;6140.000000000001;49.09366391184573;33.012322858903254
2020-04-28;no;Papua New Guinea;8.0;8.0;inf;
2020-04-28;no;Paraguay;239.0;235.33333333333337;42.121212121212125;63.181818181818386
2020-04-28;no;Peru;31190.0;31273.333333333336;15.864597513385975;14.27377169396236
2020-04-28;no;Philippines;7958.0;7982.333333333334;41.00967458223395;35.93472115137492
2020-04-28;no;Poland;12218.0;12253.333333333336;39.64170826400446;36.34451219512197
2020-04-28;no;Portugal;24322.0;24284.66666666667;105.11353711790396;91.8098875450879
2020-04-28;no;Somalia;528.0;530.0000000000001;10.463768115942031;10.187793427230046
2020-04-28;no;Qatar;11921.0;11909.666666666668;13.648306813545494;13.78374655647383
2020-04-28;no;Russia;93558.0;93368.00000000001;13.83424538028393;13.975449848565825
2020-04-28;no;Rwanda;212.0;214.66666666666669;19.36507936507937;19.41798941798943
2020-04-28;no;Saint Kitts and Nevis;15.0;15.000000000000004;inf;
2020-04-28;no;Saint Lucia;15.0;15.666666666666668;inf;
2020-04-28;no;Saint Vincent and the Grenadines;15.0;15.333333333333336;29.333333333333343;
2020-04-28;no;San Marino;553.0;551.3333333333334;72.40000000000002;49.969230769230876
2020-04-28;no;Sao Tome and Principe;8.0;6.666666666666667;2.6666666666666665;
2020-04-28;no;Saudi Arabia;20077.0;20096.666666666668;14.71885192433138;14.741185688169232
2020-04-28;no;Senegal;823.0;813.6666666666667;9.780701754385968;10.622222222222227
2020-04-28;no;Serbia;8497.0;8498.666666666668;36.35750915750917;35.43142857142856
2020-04-28;no;Seychelles;11.0;11.0;inf;
2020-04-28;no;Sierra Leone;104.0;100.33333333333334;17.57575757575758;17.35353535353536
2020-04-28;no;Singapore;14951.0;15005.0;21.6016076362723;20.078440545809002
2020-04-28;no;Slovakia;1384.0;1385.3333333333335;552.5333333333335;360.3768115942102
2020-04-28;no;Romania;11616.0;11644.333333333334;39.070114942528754;35.338533541341775
2020-04-28;no;Equatorial Guinea;315.0;296.00000000000006;9.719298245614038;14.57894736842106
2020-04-28;no;El Salvador;345.0;348.33333333333337;13.702127659574472;12.915555555555562
2020-04-28;no;Egypt;5042.0;5030.666666666667;18.842519685039374;19.71402425074353
2020-04-28;Inner Mongolia;China;199.0;199.33333333333337;397.3333333333334;397.55555555555577
2020-04-28;Isle of Man;United Kingdom;309.0;310.00000000000006;616.6666666666667;308.77777777776913
2020-04-28;Jiangsu;China;653.0;653.0;inf;inf
2020-04-28;Jiangxi;China;937.0;937.0000000000001;inf;inf
2020-04-28;Jilin;China;110.0;110.33333333333334;inf;330.0000000000048
2020-04-28;Liaoning;China;146.0;146.0;inf;inf
2020-04-28;Macau;China;45.0;45.00000000000001;inf;
2020-04-28;Manitoba;Canada;273.0;273.6666666666667;272.3333333333334;163.26666666666767
2020-04-28;Martinique;France;175.0;175.00000000000003;inf;inf
2020-04-28;Mayotte;France;460.0;440.33333333333337;14.259887005649723;18.057553956834546
2020-04-28;Montserrat;United Kingdom;11.0;11.0;inf;
2020-04-28;New Brunswick;Canada;118.0;118.0;inf;inf
2020-04-28;New Caledonia;France;18.0;18.000000000000004;inf;
2020-04-28;New South Wales;Australia;3016.0;3012.0000000000005;429.6190476190479;501.0740740740554
2020-04-28;Newfoundland and Labrador;Canada;258.0;258.00000000000006;inf;1547.3333333331584
2020-04-28;Ningxia;China;75.0;75.00000000000001;inf;
2020-04-28;Northern Territory;Australia;28.0;28.0;inf;
2020-04-28;Northwest Territories;Canada;5.0;5.000000000000001;inf;
2020-04-28;Nova Scotia;Canada;915.0;916.6666666666667;42.66666666666668;48.0714285714287
2020-04-28;Ontario;Canada;16500.0;16482.666666666668;34.36194563662376;33.13457556935819
2020-04-28;Prince Edward Island;Canada;27.0;26.66666666666667;52.66666666666668;
2020-04-28;Qinghai;China;18.0;18.000000000000004;inf;
2020-04-28;Quebec;Canada;25761.0;25784.66666666667;30.20702179176756;29.972105438772118
2020-04-28;Queensland;Australia;1034.0;1033.3333333333335;516.1666666666669;562.7878787878674
2020-04-28;Reunion;France;418.0;418.66666666666674;835.3333333333336;626.8333333333159
2020-04-28;Saint Barthelemy;France;6.0;6.0;inf;
2020-04-28;Saint Pierre and Miquelon;France;1.0;1.0;inf;
2020-04-28;Saskatchewan;Canada;366.0;371.33333333333337;55.589743589743605;46.31205673758878
2020-04-28;Shaanxi;China;306.0;299.33333333333337;29.266666666666673;43.89999999999989
2020-04-28;Hunan;China;1019.0;1019.0;inf;inf
2020-04-28;Hubei;China;68128.0;68128.0;inf;inf
2020-04-28;Hong Kong;China;1037.0;1037.0;inf;inf
2020-04-28;Henan;China;1276.0;1276.0;inf;inf
2020-04-28;Anguilla;United Kingdom;3.0;3.0;inf;
2020-04-28;Anhui;China;991.0;991.0000000000001;inf;inf
2020-04-28;Aruba;Netherlands;100.0;100.0;inf;
2020-04-28;Australian Capital Territory;Australia;106.0;106.0;inf;inf
2020-04-28;Beijing;China;593.0;593.0;inf;inf
2020-04-28;Bermuda;United Kingdom;110.0;110.33333333333334;219.33333333333343;219.55555555555566
2020-04-28;Bonaire, Sint Eustatius and Saba;Netherlands;5.0;5.000000000000001;inf;
2020-04-28;British Columbia;Canada;2053.0;2046.0;38.0888888888889;49.26502732240456
2020-04-28;British Virgin Islands;United Kingdom;6.0;6.0;inf;
2020-04-28;Cayman Islands;United Kingdom;70.0;71.0;inf;
2020-04-28;Channel Islands;United Kingdom;530.0;530.6666666666667;210.6666666666667;186.15686274509935
2020-04-28;Chongqing;China;579.0;579.0000000000001;inf;inf
2020-04-28;Curacao;Netherlands;16.0;16.0;inf;
2020-04-28;Diamond Princess;Canada;0.0;0.0;;
2020-04-28;Shandong;China;787.0;787.0000000000001;inf;inf
2020-04-28;Falkland Islands (Malvinas);United Kingdom;13.0;13.000000000000002;inf;
2020-04-28;French Guiana;France;125.0;120.33333333333334;16.52380952380953;24.78571428571435
2020-04-28;French Polynesia;France;58.0;57.66666666666667;114.66666666666671;
2020-04-28;Fujian;China;355.0;355.0;inf;inf
2020-04-28;Gansu;China;139.0;139.0;inf;inf
2020-04-28;Gibraltar;United Kingdom;141.0;141.00000000000003;inf;168.5333333333315
2020-04-28;Grand Princess;Canada;13.0;13.000000000000002;inf;
2020-04-28;Greenland;Denmark;11.0;11.0;inf;
2020-04-28;Guadeloupe;France;149.0;149.0;inf;inf
2020-04-28;Guangdong;China;1588.0;1587.666666666667;3174.6666666666674;3174.4444444444466
2020-04-28;Guangxi;China;254.0;254.0;inf;inf
2020-04-28;Guizhou;China;147.0;147.00000000000003;inf;inf
2020-04-28;Hainan;China;168.0;168.00000000000003;inf;inf
2020-04-28;Hebei;China;328.0;328.0;inf;inf
2020-04-28;Heilongjiang;China;939.0;939.0000000000002;625.3333333333337;803.9047619047101
2020-04-28;Faroe Islands;Denmark;187.0;187.00000000000003;inf;inf
2020-04-28;Shanghai;China;645.0;645.3333333333334;429.11111111111126;482.9166666666738
2020-04-28;Alberta;Canada;4850.0;4903.666666666667;25.272072072072078;21.580133128520238
2020-04-28;Sichuan;China;561.0;561.0000000000001;inf;inf
2020-04-28;no;Botswana;23.0;22.66666666666667;44.66666666666667;
2020-04-28;no;Brazil;73235.0;73455.33333333334;13.404440059200795;13.422896991955234
2020-04-28;no;Brunei;138.0;138.00000000000003;inf;inf
2020-04-28;no;Bulgaria;1399.0;1403.0;27.35353535353536;27.159420289855124
2020-04-28;no;Burkina Faso;638.0;638.0;211.66666666666669;211.66666666666669
2020-04-28;no;Burma;150.0;148.66666666666669;73.6666666666667;110.49999999999928
2020-04-28;no;Burundi;11.0;11.0;inf;
2020-04-28;no;Cabo Verde;114.0;112.33333333333334;27.416666666666675;20.2291666666667
2020-04-28;no;Cambodia;122.0;122.00000000000001;inf;inf
2020-04-28;no;Cameroon;1705.0;1747.3333333333335;39.928571428571445;25.321608040201042
2020-04-28;no;Central African Republic;50.0;39.66666666666667;1.89247311827957;
2020-04-28;no;Chad;52.0;50.00000000000001;16.000000000000004;
2020-04-28;no;Colombia;5949.0;5917.666666666667;19.795321637426905;20.711926605504594
2020-04-28;no;Comoros;0.0;0.0;;
2020-04-28;no;Congo (Brazzaville);207.0;204.66666666666669;57.80952380952384;86.7142857142854
2020-04-28;no;Congo (Kinshasa);471.0;473.66666666666674;31.54022988505748;26.3461538461538
2020-04-28;no;Costa Rica;705.0;705.0000000000001;139.80000000000004;139.93333333333177
2020-04-28;no;Cote d'Ivoire;1183.0;1195.0;70.64646464646466;35.98969072164958
2020-04-28;no;Croatia;2047.0;2049.3333333333335;239.84313725490202;194.16931216931224
2020-04-28;no;Cuba;1437.0;1431.0000000000002;41.12745098039216;42.36700336700324
2020-04-28;no;Cyprus;837.0;834.0000000000002;82.53333333333336;93.42138364779838
2020-04-28;no;Czechia;7504.0;7509.333333333334;149.02000000000004;136.76248725790018
2020-04-28;no;Denmark;8851.0;8852.333333333334;63.10144927536234;62.2955899880812
2020-04-28;no;Diamond Princess;712.0;712.0000000000001;inf;inf
2020-04-28;no;Djibouti;1072.0;1061.3333333333335;42.585034013605444;52.994350282486
2020-04-28;no;Dominica;16.0;16.0;inf;
2020-04-28;no;Dominican Republic;6416.0;6453.666666666668;44.70699881376039;37.44389275074477
2020-04-28;no;Ecuador;24258.0;24057.666666666668;30.416720814381634;40.2609442060086
2020-04-28;Shanxi;China;197.0;197.0;inf;inf
2020-04-28;no;Bosnia and Herzegovina;1585.0;1609.0;45.08212560386475;36.05128205128213
2020-04-28;no;Bolivia;1053.0;1059.0000000000002;19.527508090614898;17.337175792507203
2020-04-28;no;Chile;16044.0;16033.333333333336;30.010315925209557;30.422519873679615
2020-04-28;no;Benin;64.0;64.0;inf;
2020-04-28;no;Bhutan;7.0;7.0;inf;
2020-04-28;South Australia;Australia;438.0;438.0000000000001;inf;-3.2840020026831174e+31
2020-04-28;St Martin;France;38.0;38.0;inf;
2020-04-28;Tasmania;Australia;218.0;217.0;71.55555555555559;71.40740740740743
2020-04-28;Tianjin;China;190.0;190.00000000000003;inf;inf
2020-04-28;Tibet;China;1.0;1.0;inf;
2020-04-28;Turks and Caicos Islands;United Kingdom;12.0;12.0;23.33333333333334;
2020-04-28;Victoria;Australia;1354.0;1354.666666666667;540.2666666666669;405.333333333329
2020-04-28;Western Australia;Australia;550.0;550.0;1098.666666666667;1098.8888888890142
2020-04-28;Yukon;Canada;11.0;11.0;inf;
2020-04-28;Yunnan;China;185.0;185.0;inf;inf
2020-04-28;Zhejiang;China;1268.0;1268.0;inf;inf
2020-04-28;no;Afghanistan;1828.0;1823.3333333333335;11.3625140291807;13.134109529969827
2020-04-28;no;Albania;750.0;750.6666666666667;61.44444444444446;56.735042735042754
2020-04-28;no;Algeria;3649.0;3671.333333333334;26.3370786516854;24.61544431509507
2020-04-28;Xinjiang;China;76.0;76.0;inf;
2020-04-28;Sint Maarten;Netherlands;75.0;74.66666666666667;148.6666666666667;
2020-04-28;no;Andorra;743.0;743.0;296.5333333333334;444.80000000001036
2020-04-28;no;Belgium;47334.0;47293.333333333336;77.86388888888892;75.0189251919302
2020-04-28;no;Belarus;12208.0;12226.000000000002;12.974212034383957;12.741129435282367
2020-04-28;no;Barbados;80.0;80.00000000000001;159.3333333333334;
2020-04-28;no;Bangladesh;6462.0;6492.666666666668;11.33906947100064;11.33946895165556
2020-04-28;no;Bahrain;2811.0;2818.3333333333335;33.256097560975626;32.989939637827
2020-04-28;no;Bahamas;80.0;80.00000000000001;inf;
2020-04-28;no;Belize;18.0;18.000000000000004;inf;
2020-04-28;no;Austria;15357.0;15344.333333333336;231.59595959595964;237.54058721934155
2020-04-28;no;Armenia;1867.0;1869.0;29.867768595041333;28.82801418439724
2020-04-28;no;Argentina;4127.0;4138.333333333334;34.104964539007106;32.53333333333331
2020-04-28;no;Antigua and Barbuda;24.0;24.0;inf;
2020-04-28;no;Angola;27.0;27.000000000000007;53.33333333333336;
2020-04-28;no;Azerbaijan;1717.0;1720.3333333333335;46.66666666666668;45.67420814479649
2020-04-29;no;Luxembourg;3769.0;3764.666666666667;187.31666666666675;222.61386138614276
2020-04-29;no;Lithuania;1375.0;1368.0;-37.54954954954956;-65.63254593175833
2020-04-29;no;Liechtenstein;82.0;82.0;inf;
2020-04-29;no;Libya;61.0;61.00000000000001;inf;
2020-04-29;no;Liberia;141.0;141.00000000000003;15.921568627450984;23.882352941176457
2020-04-29;no;Lesotho;0.0;0.0;;
2020-04-29;no;Laos;19.0;19.0;inf;
2020-04-29;no;Latvia;849.0;847.6666666666667;53.82795698924734;65.03896103896085
2020-04-29;no;Kyrgyzstan;729.0;727.6666666666667;41.80392156862746;43.53741496598631
2020-04-29;no;Kuwait;3740.0;3734.666666666667;15.439528023598825;14.97739709731145
2020-04-29;no;Kosovo;790.0;789.6666666666667;57.60493827160496;48.95438596491237
2020-04-29;no;MS Zaandam;9.0;9.000000000000002;inf;
2020-04-29;no;Lebanon;721.0;721.0000000000001;130.18181818181822;148.1609195402305
2020-04-29;no;Madagascar;128.0;128.0;inf;191.33333333333613
2020-04-29;no;Namibia;16.0;16.0;inf;
2020-04-29;no;Malaysia;5945.0;5932.666666666668;93.95200000000003;101.5658021133523
2020-04-29;no;Maldives;278.0;332.00000000000006;9.66666666666667;5.315904139433551
2020-04-29;no;Mali;482.0;465.33333333333337;11.83783783783784;14.97523809523812
2020-04-29;no;Malta;463.0;462.0;70.30769230769232;91.40000000000107
2020-04-29;no;Mauritania;8.0;7.666666666666668;14.666666666666671;
2020-04-29;no;Mauritius;332.0;332.66666666666674;-333.33333333333337;-999.3333333333904
2020-04-29;no;Mexico;17799.0;17925.000000000004;14.70778267254039;14.74871644418365
2020-04-29;no;Moldova;3771.0;3768.666666666667;25.034482758620694;28.004278990158355
2020-04-29;no;Monaco;95.0;95.00000000000001;inf;
2020-04-29;no;Mongolia;38.0;38.0;inf;
2020-04-29;no;Montenegro;322.0;321.66666666666674;642.6666666666667;963.9999999999732
2020-04-29;no;Morocco;4321.0;4332.0;42.099502487562205;45.46929039952305
2020-04-29;no;Mozambique;76.0;76.0;inf;
2020-04-29;no;Korea, South;10765.0;10766.666666666668;1655.2820512820517;1317.4013605441692
2020-04-29;no;Malawi;36.0;36.333333333333336;inf;
2020-04-29;no;Kenya;384.0;384.6666666666667;35.5873015873016;36.2043010752689
2020-04-29;no;Eswatini;91.0;87.33333333333334;5.820512820512822;
2020-04-29;no;Jordan;451.0;451.0;449.6666666666668;337.25000000000495
2020-04-29;no;Nepal;57.0;56.000000000000014;21.73333333333334;
2020-04-29;no;Ethiopia;130.0;129.0;42.22222222222224;54.28571428571442
2020-04-29;no;Fiji;18.0;18.000000000000004;inf;
2020-04-29;no;Finland;4906.0;4880.333333333334;45.31121642969984;45.495238095238115
2020-04-29;no;France;165093.0;166154.00000000003;657.7870370370376;183.08922093094765
2020-04-29;no;Gabon;276.0;263.33333333333337;7.435897435897439;8.64646464646465
2020-04-29;no;Gambia;10.0;10.333333333333336;inf;
2020-04-29;no;Georgia;517.0;522.3333333333334;50.83333333333335;41.88127853881283
2020-04-29;no;Germany;161539.0;161486.6666666667;115.11662471533023;119.79293433083915
2020-04-29;no;Ghana;1671.0;1805.3333333333335;26.953168044077145;15.585529715762279
2020-04-29;no;Greece;2576.0;2577.666666666667;121.84126984126988;132.33333333333235
2020-04-29;no;Grenada;20.0;19.66666666666667;19.000000000000007;
2020-04-29;no;Guatemala;557.0;562.0;39.925925925925945;25.73015873015874
2020-04-29;no;Guinea;1351.0;1362.0;13.31205673758866;10.90635613779719
2020-04-29;no;Kazakhstan;3138.0;3189.000000000001;19.801980198019805;18.317139001349503
2020-04-29;no;Guinea-Bissau;205.0;161.0;1.7727272727272727;2.4248826291079824
2020-04-29;no;Haiti;76.0;77.66666666666667;inf;
2020-04-29;no;Holy See;10.0;10.333333333333336;19.33333333333334;
2020-04-29;no;Honduras;738.0;737.0000000000001;18.190476190476193;19.010558069381613
2020-04-29;no;Hungary;2727.0;2717.0000000000005;36.84722222222223;37.93476531424019
2020-04-29;no;Iceland;1797.0;1796.3333333333335;717.8666666666669;1076.7999999999518
2020-04-29;no;India;33062.0;33083.0;17.324286901135423;17.746976568405184
2020-04-29;no;Indonesia;9771.0;9800.000000000002;28.027654320987665;29.74603174603175
2020-04-29;no;Iran;93657.0;93627.00000000001;84.73318077803205;87.55054644808726
2020-04-29;no;Iraq;2003.0;2005.3333333333335;24.6923076923077;27.536025336500426
2020-04-29;no;Ireland;20253.0;20247.333333333336;65.87107438016531;61.14475703324799
2020-04-29;no;Israel;15834.0;15836.000000000004;112.58542413381127;120.50383631713507
2020-04-29;no;Italy;203591.0;203519.6666666667;96.48232383688455;101.05379579328651
2020-04-29;no;Jamaica;396.0;394.0000000000001;23.41666666666667;21.692307692307654
2020-04-29;no;Japan;14076.0;14073.333333333336;55.34933333333337;60.22383369591479
2020-04-29;no;Guyana;78.0;78.00000000000001;37.66666666666667;
2020-04-29;no;Netherlands;38802.0;38844.66666666667;138.19628964691807;113.90631163708092
2020-04-29;no;Slovenia;1418.0;1418.3333333333335;176.16666666666669;172.63945578231136
2020-04-29;no;Nicaragua;13.0;13.333333333333336;inf;
2020-04-29;no;Sudan;375.0;378.33333333333337;6.453333333333336;6.410928961748635
2020-04-29;no;Suriname;10.0;10.000000000000002;inf;
2020-04-29;no;Sweden;20302.0;20338.333333333336;28.512112403100783;30.834378265412756
2020-04-29;no;Switzerland;29407.0;29419.0;240.97393689986285;228.802951388889
2020-04-29;no;Syria;43.0;43.00000000000001;inf;
2020-04-29;no;Taiwan*;429.0;429.0000000000001;inf;-3.2165225094773002e+31
2020-04-29;no;Tajikistan;0.0;5.000000000000001;;
2020-04-29;no;Tanzania;480.0;419.66666666666674;3.9705340699815848;5.955801104972373
2020-04-29;no;Thailand;2947.0;2946.333333333334;367.33333333333337;367.30555555554525
2020-04-29;no;Timor-Leste;24.0;24.0;inf;
2020-04-29;no;Togo;109.0;108.0;18.54545454545455;21.264367816091983
2020-04-29;no;Trinidad and Tobago;116.0;116.00000000000001;inf;695.3333333333436
2020-04-29;no;Tunisia;980.0;983.0;149.84615384615387;100.71264367816134
2020-04-29;no;Turkey;117589.0;117482.0;43.10598098098099;44.75578929143404
2020-04-29;no;US;1043038.0;1043741.0000000001;39.05534530784749;39.07616962433733
2020-04-29;no;Uganda;81.0;81.00000000000001;79.6666666666667;
2020-04-29;no;Ukraine;9866.0;9894.0;22.003111629716074;21.416729654824945
2020-04-29;no;United Arab Emirates;11929.0;11930.000000000002;20.885626911314993;21.20960066211464
2020-04-29;no;United Kingdom;172587.0;172427.33333333334;32.96376526191415;33.517161606050514
2020-04-29;no;Uruguay;630.0;632.6666666666667;125.00000000000004;79.77304964538972
2020-04-29;no;Uzbekistan;2002.0;1993.3333333333335;39.761904761904766;43.624378109452785
2020-04-29;no;Venezuela;331.0;331.0;329.66666666666674;197.66666666667126
2020-04-29;no;Vietnam;270.0;270.00000000000006;inf;inf
2020-04-29;no;West Bank and Gaza;344.0;343.66666666666674;343.0000000000001;514.4999999999856
2020-04-29;no;Western Sahara;6.0;6.0;inf;
2020-04-29;no;Yemen;6.0;4.333333333333334;1.066666666666667;
2020-04-29;no;Zambia;97.0;99.33333333333334;20.740740740740748;
2020-04-29;no;Zimbabwe;32.0;34.66666666666667;inf;
2020-04-29;no;Estonia;1666.0;1671.666666666667;174.49122807017548;153.21025641025753
2020-04-29;no;Sri Lanka;649.0;643.6666666666667;20.28415300546449;18.29850746268658
2020-04-29;no;Spain;212917.0;212375.00000000003;122.27790652761686;136.75939334990412
2020-04-29;no;South Sudan;34.0;34.333333333333336;1.761904761904763;
2020-04-29;no;South Africa;5350.0;5331.0;18.119688809096356;18.281865701648602
2020-04-29;no;Niger;713.0;713.6666666666667;117.94444444444449;121.3333333333326
2020-04-29;no;Nigeria;1728.0;1730.666666666667;7.838022165387898;8.845079365079371
2020-04-29;no;North Macedonia;1442.0;1442.666666666667;66.07751937984499;69.92349726775907
2020-04-29;no;Norway;7710.0;7702.666666666668;137.95195195195203;142.57349896480258
2020-04-29;no;Oman;2274.0;2251.0000000000005;19.12296296296297;22.47536231884055
2020-04-29;no;Pakistan;16817.0;16818.666666666668;14.19622071050643;14.726420986883193
2020-04-29;no;Panama;6378.0;6310.333333333334;34.39775910364148;33.136336336336356
2020-04-29;no;Papua New Guinea;8.0;8.0;inf;
2020-04-29;no;Paraguay;239.0;248.0;42.787878787878796;29.183673469387802
2020-04-29;no;Peru;33931.0;34032.333333333336;11.954638124362898;12.856987271118374
2020-04-29;no;Philippines;8212.0;8219.333333333334;36.700383141762465;35.67410714285715
2020-04-29;no;Poland;12640.0;12578.333333333336;33.206865401987365;36.780780780780795
2020-04-29;no;Portugal;24505.0;24624.0;101.60948396094845;87.980309423348
2020-04-29;no;Qatar;12564.0;12631.333333333336;18.044949494949496;16.07008854870178
2020-04-29;no;New Zealand;1476.0;1476.3333333333335;737.0000000000002;631.7142857143065
2020-04-29;no;Romania;11978.0;11944.666666666668;36.4454877412624;37.894013383975505
2020-04-29;no;Rwanda;225.0;226.66666666666669;23.851851851851865;18.41904761904764
2020-04-29;no;Saint Kitts and Nevis;15.0;15.000000000000004;inf;
2020-04-29;no;Saint Lucia;17.0;16.333333333333336;15.666666666666671;
2020-04-29;no;Saint Vincent and the Grenadines;16.0;15.666666666666668;30.666666666666675;
2020-04-29;no;San Marino;563.0;561.6666666666667;44.10666666666668;59.14285714285694
2020-04-29;no;Sao Tome and Principe;8.0;10.0;3.333333333333335;
2020-04-29;no;Saudi Arabia;21402.0;21410.666666666668;15.512672069985856;15.420778999403407
2020-04-29;no;Senegal;882.0;879.3333333333335;11.146118721461189;11.942810457516345
2020-04-29;no;Serbia;8724.0;8743.333333333334;37.85597624350409;36.03578154425614
2020-04-29;no;Seychelles;11.0;11.0;inf;
2020-04-29;no;Sierra Leone;104.0;110.66666666666669;18.242424242424246;14.65079365079364
2020-04-29;no;Singapore;15641.0;15587.0;24.638752052545165;23.87704845424753
2020-04-29;no;Slovakia;1391.0;1390.3333333333335;277.0666666666667;307.92592592592604
2020-04-29;no;Somalia;582.0;570.3333333333334;10.392156862745102;11.847690387016234
2020-04-29;no;Russia;99399.0;99818.33333333334;15.241266731962135;14.835815630979791
2020-04-29;no;Eritrea;39.0;39.00000000000001;inf;
2020-04-29;no;Equatorial Guinea;315.0;315.00000000000006;10.385964912280704;15.578947368421062
